Observation time UTC,Air temperature (dry bulb) [Deg C],Wet bulb temperature [Deg C],Dew point temperature [Deg C],Relative humidity [%],Data Source (dry bulb),Data Source (wet bulb)
1947-10-07T21:00:00Z,16.5,14.9,13.7,83.5,D,D
1947-10-08T21:00:00Z,15,14.3,13.8,92.3,D,D
1947-10-09T21:00:00Z,17.2,15.8,14.8,85.8,D,D
1947-10-10T21:00:00Z,15.4,13.3,11.5,77.7,D,D
1947-10-11T21:00:00Z,14.9,11.3,7.7,62.1,D,D
1947-10-12T21:00:00Z,9.2,8.6,8,91.9,D,D
1947-10-13T21:00:00Z,11.6,9.7,7.7,77,D,D
1947-10-14T21:00:00Z,15.1,11.1,7,58.4,D,D
1947-10-15T21:00:00Z,15.7,12.3,9.1,65,D,D
1947-10-16T21:00:00Z,18.3,15.4,13.2,72.2,D,D
1947-10-17T21:00:00Z,14.6,11.6,8.7,67.8,D,D
1947-10-18T21:00:00Z,15.9,12.9,10.2,69.1,D,D
1947-10-19T21:00:00Z,14.8,12.4,10.2,74.1,D,D
1947-10-20T21:00:00Z,15.4,12.9,10.7,73.6,D,D
1947-10-21T21:00:00Z,18.3,14.8,12,66.7,D,D
1947-10-22T21:00:00Z,18.3,16.3,14.9,80.5,D,D
1947-10-23T21:00:00Z,19.7,17,15.2,75,D,D
1947-10-24T21:00:00Z,18.1,16.5,15.4,84.2,D,D
1947-10-25T21:00:00Z,17.9,17.8,17.7,99,D,D
1947-10-26T21:00:00Z,16.9,15.4,14.3,84.6,D,D
1947-10-27T21:00:00Z,12.9,9.4,5.4,60.5,D,D
1947-10-28T21:00:00Z,13.2,10,6.6,64.1,D,D
1947-10-29T21:00:00Z,15.2,11.3,7.4,59.5,D,D
1947-10-30T21:00:00Z,16.6,12.2,8,56.6,D,D
1947-10-31T21:00:00Z,16.1,12.7,9.6,65.4,D,D
1947-11-01T21:00:00Z,17.3,13.2,9.5,60.2,D,D
1947-11-02T21:00:00Z,17.5,13.8,10.6,64.1,D,D
1947-11-03T21:00:00Z,17.2,12.9,9,58.3,D,D
1947-11-04T21:00:00Z,17.1,13.3,9.9,62.8,D,D
1947-11-05T21:00:00Z,16.9,12.8,9,59.8,D,D
1947-11-06T21:00:00Z,18.7,16.7,15.3,80.7,D,D
1947-11-07T21:00:00Z,18,15.1,12.9,71.9,D,D
1947-11-08T21:00:00Z,19.4,14.9,11.3,59.2,D,D
1947-11-09T21:00:00Z,19.4,16.5,14.4,73,D,D
1947-11-10T21:00:00Z,18.3,16.7,15.6,84.3,D,D
1947-11-11T21:00:00Z,17.2,15.9,15,86.8,D,D
1947-11-12T21:00:00Z,19.3,16,13.6,69.4,D,D
1947-11-13T21:00:00Z,18.6,16.7,15.4,81.6,D,D
1947-11-14T21:00:00Z,18.6,14.9,12,65.3,D,D
1947-11-15T21:00:00Z,20.4,17.4,15.4,72.9,D,D
1947-11-16T21:00:00Z,19.9,16.1,13.3,65.7,D,D
1947-11-17T21:00:00Z,17.9,14.1,10.9,63.6,D,D
1947-11-18T21:00:00Z,17.2,12.7,8.5,56.5,D,D
1947-11-19T21:00:00Z,16.9,13,9.5,61.6,D,D
1947-11-20T21:00:00Z,19.1,14.4,10.4,57.2,D,D
1947-11-21T21:00:00Z,20.7,16.1,12.6,59.9,D,D
1947-11-22T21:00:00Z,20,16.6,14.2,69.2,D,D
1947-11-23T21:00:00Z,20.5,17.3,15.1,71.3,D,D
1947-11-24T21:00:00Z,19.8,16.4,14,69,D,D
1947-11-25T21:00:00Z,21.1,18.2,16.3,74.3,D,D
1947-11-26T21:00:00Z,20.7,16.9,14.2,66.4,D,D
1947-11-27T21:00:00Z,16.7,16.7,16.7,100,D,D
1947-11-28T21:00:00Z,20.9,20.9,20.9,100,D,D
1947-11-29T21:00:00Z,19.3,15.9,13.4,68.6,D,D
1947-11-30T21:00:00Z,19.1,16.7,15,77.3,D,D
1947-12-01T21:00:00Z,15.8,15,14.4,91.4,D,D
1947-12-02T21:00:00Z,16.3,15.7,15.3,93.7,D,D
1947-12-03T21:00:00Z,16.6,16.1,15.8,94.7,D,D
1947-12-04T21:00:00Z,16.4,16.3,16.2,98.9,D,D
1947-12-05T21:00:00Z,19.7,16.6,14.4,71.5,D,D
1947-12-06T21:00:00Z,20.2,15.1,11,55.3,D,D
1947-12-07T21:00:00Z,16.8,16.7,16.6,98.9,D,D
1947-12-08T21:00:00Z,20.7,18.4,17,79.2,D,D
1947-12-09T21:00:00Z,20.6,17.6,15.6,73.1,D,D
1947-12-10T21:00:00Z,19.9,15.9,12.9,64,D,D
1947-12-11T21:00:00Z,19.1,15.2,12.1,64,D,D
1947-12-12T21:00:00Z,20.1,16.3,13.5,65.9,D,D
1947-12-13T21:00:00Z,21.6,18.3,16.2,71.3,D,D
1947-12-14T21:00:00Z,20.1,15.9,12.7,62.5,D,D
1947-12-15T21:00:00Z,19.6,16.1,13.5,68,D,D
1947-12-16T21:00:00Z,20,16.6,14.2,69.2,D,D
1947-12-17T21:00:00Z,20,17.3,15.5,75.2,D,D
1947-12-18T21:00:00Z,18.8,18.2,17.8,94.1,D,D
1947-12-19T21:00:00Z,20.4,18.9,18,86.1,D,D
1947-12-20T21:00:00Z,20.5,20.2,20,97.2,D,D
1947-12-21T21:00:00Z,21,18.5,16.9,77.6,D,D
1947-12-22T21:00:00Z,22.4,18.2,15.4,64.8,D,D
1947-12-23T21:00:00Z,22.5,19.8,18.2,76.8,D,D
1947-12-24T21:00:00Z,22.2,19.7,18.2,78.3,D,D
1947-12-25T21:00:00Z,22.9,20.5,19.2,79.5,D,D
1947-12-26T21:00:00Z,21.4,19.7,18.7,84.7,D,D
1947-12-27T21:00:00Z,21.3,18.2,16.2,72.7,D,D
1947-12-28T21:00:00Z,21.9,17.8,15,65.1,D,D
1947-12-29T21:00:00Z,21.7,18.1,15.7,68.9,D,D
1947-12-30T21:00:00Z,22.8,18.9,16.5,67.4,D,D
1947-12-31T21:00:00Z,23.8,19.3,16.5,63.7,D,D
1948-01-01T21:00:00Z,24.3,19.4,16.4,61.3,D,D
1948-01-02T21:00:00Z,23.3,19.9,17.9,71.7,D,D
1948-01-03T21:00:00Z,22.2,19.9,18.6,80,D,D
1948-01-04T21:00:00Z,19.7,19.7,19.7,100,D,D
1948-01-05T21:00:00Z,22.9,18.9,16.4,66.7,D,D
1948-01-06T21:00:00Z,21.9,19.7,18.4,80.6,D,D
1948-01-07T21:00:00Z,23.9,21.5,20.2,80,D,D
1948-01-08T21:00:00Z,22.1,20.3,19.3,84.1,D,D
1948-01-09T21:00:00Z,20.5,16.9,14.4,67.9,D,D
1948-01-10T21:00:00Z,20.8,16.9,14.1,65.7,D,D
1948-01-11T21:00:00Z,20.2,16.8,14.4,69.3,D,D
1948-01-12T21:00:00Z,21.3,18.2,16.2,72.7,D,D
1948-01-13T21:00:00Z,23.1,19.6,17.5,70.8,D,D
1948-01-14T21:00:00Z,21.3,19.8,18.9,86.4,D,D
1948-01-15T21:00:00Z,21.1,19.8,19.1,88.1,D,D
1948-01-16T21:00:00Z,21.7,19.3,17.9,78.9,D,D
1948-01-17T21:00:00Z,19.4,19.1,18.9,97.1,D,D
1948-01-18T21:00:00Z,20.6,17.8,16,74.8,D,D
1948-01-19T21:00:00Z,20.4,19.9,19.6,95.3,D,D
1948-01-20T21:00:00Z,21.9,18.9,17.1,74,D,D
1948-01-21T21:00:00Z,22.6,18.2,15.3,63.4,D,D
1948-01-22T21:00:00Z,22.8,18.3,15.3,62.8,D,D
1948-01-23T21:00:00Z,21.8,19.9,18.8,83.2,D,D
1948-01-24T21:00:00Z,21.6,19.1,17.6,78,D,D
1948-01-25T21:00:00Z,22,20.3,19.4,85,D,D
1948-01-26T21:00:00Z,21.4,18.3,16.3,72.8,D,D
1948-01-27T21:00:00Z,24.1,19.9,17.4,66.2,D,D
1948-01-28T21:00:00Z,24.3,21.7,20.3,78.6,D,D
1948-01-29T21:00:00Z,21.9,20.3,19.4,85.8,D,D
1948-01-30T21:00:00Z,24.2,22.1,21,82.5,D,D
1948-01-31T21:00:00Z,24.6,21.7,20.2,76.4,D,D
1948-02-01T21:00:00Z,23.3,19.4,17,67.8,D,D
1948-02-02T21:00:00Z,22.9,19.8,18,73.8,D,D
1948-02-03T21:00:00Z,22.4,19.3,17.4,73.5,D,D
1948-02-04T21:00:00Z,21.6,19.8,18.8,83.9,D,D
1948-02-05T21:00:00Z,21.5,19.2,17.8,79.6,D,D
1948-02-06T21:00:00Z,20.7,17.1,14.6,68.1,D,D
1948-02-07T21:00:00Z,22.8,20.6,19.4,81.1,D,D
1948-02-08T21:00:00Z,20.4,16.5,13.7,65.3,D,D
1948-02-09T21:00:00Z,20.3,15.4,11.5,57,D,D
1948-02-10T21:00:00Z,22.2,17.2,13.7,58.4,D,D
1948-02-11T21:00:00Z,22.6,16.9,12.7,53.6,D,D
1948-02-12T21:00:00Z,22,18.1,15.5,66.8,D,D
1948-02-13T21:00:00Z,22.9,18.2,15.1,61.4,D,D
1948-02-14T21:00:00Z,22.7,18.6,16,65.8,D,D
1948-02-15T21:00:00Z,21.6,18.3,16.2,71.3,D,D
1948-02-16T21:00:00Z,22.4,18.6,16.2,67.9,D,D
1948-02-17T21:00:00Z,22,18.3,15.9,68.4,D,D
1948-02-18T21:00:00Z,22.8,19.5,17.5,72.2,D,D
1948-02-19T21:00:00Z,22,18.2,15.7,67.6,D,D
1948-02-20T21:00:00Z,21.6,20.7,20.2,91.8,D,D
1948-02-21T21:00:00Z,21,16.1,12.4,57.8,D,D
1948-02-22T21:00:00Z,20.9,17.8,15.8,72.4,D,D
1948-02-23T21:00:00Z,19.3,18.9,18.7,96.1,D,D
1948-02-24T21:00:00Z,18.6,15.4,13,69.7,D,D
1948-02-25T21:00:00Z,20.4,14.4,9.2,48.4,D,D
1948-02-26T21:00:00Z,21.2,16.9,13.8,62.8,D,D
1948-02-27T21:00:00Z,23.1,18.3,15.1,60.8,D,D
1948-02-28T21:00:00Z,22.6,18.2,15.3,63.4,D,D
1948-02-29T21:00:00Z,24.9,21.1,19,69.8,D,D
1948-03-01T21:00:00Z,22.4,21.7,21.3,93.8,D,D
1948-03-02T21:00:00Z,24.9,21.6,19.8,73.6,D,D
1948-03-03T21:00:00Z,22.3,20.1,18.9,80.8,D,D
1948-03-04T21:00:00Z,24.1,21.3,19.8,76.9,D,D
1948-03-05T21:00:00Z,20.6,20.2,20,96.2,D,D
1948-03-06T21:00:00Z,22.6,19.6,17.8,74.4,D,D
1948-03-07T21:00:00Z,22.7,17.9,14.7,60.4,D,D
1948-03-08T21:00:00Z,23.2,20.6,19.2,78,D,D
1948-03-09T21:00:00Z,21.1,17.8,15.6,70.9,D,D
1948-03-10T21:00:00Z,20,16.4,13.8,67.5,D,D
1948-03-11T21:00:00Z,21.7,21.5,21.4,98.2,D,D
1948-03-12T21:00:00Z,17.4,17.2,17.1,97.9,D,D
1948-03-13T21:00:00Z,21.5,19.8,18.8,84.8,D,D
1948-03-14T21:00:00Z,22,20,18.9,82.4,D,D
1948-03-15T21:00:00Z,22.2,20.3,19.2,83.3,D,D
1948-03-16T21:00:00Z,21.1,17.2,14.5,66,D,D
1948-03-17T21:00:00Z,20.1,18.2,17,82.4,D,D
1948-03-18T21:00:00Z,21.1,17.9,15.8,71.7,D,D
1948-03-19T21:00:00Z,20,18.7,17.9,87.8,D,D
1948-03-20T21:00:00Z,19.4,15.1,11.7,60.9,D,D
1948-03-21T21:00:00Z,20,16.1,13.2,64.9,D,D
1948-03-22T21:00:00Z,20,17.1,15.1,73.5,D,D
1948-03-23T21:00:00Z,18.3,15.7,13.8,74.9,D,D
1948-03-24T21:00:00Z,18.9,16.5,14.8,77.2,D,D
1948-03-25T21:00:00Z,19.9,18.7,18,88.7,D,D
1948-03-26T21:00:00Z,20.6,19.8,19.3,92.5,D,D
1948-03-27T21:00:00Z,22.2,20.9,20.2,88.5,D,D
1948-03-28T21:00:00Z,21.4,20.2,19.5,89.1,D,D
1948-03-29T21:00:00Z,20.6,20.1,19.8,95.3,D,D
1948-03-30T21:00:00Z,21.9,18.2,15.8,68.3,D,D
1948-03-31T21:00:00Z,21.9,19.2,17.6,76.5,D,D
1948-04-01T21:00:00Z,19.4,18.8,18.4,94.2,D,D
1948-04-02T21:00:00Z,20.5,19,18.1,86.1,D,D
1948-04-03T21:00:00Z,20.1,18.1,16.8,81.5,D,D
1948-04-04T21:00:00Z,19.9,15.7,12.5,62.3,D,D
1948-04-05T21:00:00Z,19.9,16.7,14.4,70.8,D,D
1948-04-06T21:00:00Z,17.3,16.1,15.3,87.8,D,D
1948-04-07T21:00:00Z,17.7,13.1,8.9,56.3,D,D
1948-04-08T21:00:00Z,16.8,13.2,10,64.3,D,D
1948-04-09T21:00:00Z,19.1,15.7,13.1,68.4,D,D
1948-04-10T21:00:00Z,15.8,13.6,11.8,77,D,D
1948-04-11T21:00:00Z,19.7,15.7,12.7,63.8,D,D
1948-04-12T21:00:00Z,18.6,15.8,13.7,73.3,D,D
1948-04-13T21:00:00Z,16.6,16.3,16.1,96.8,D,D
1948-04-14T21:00:00Z,17.9,17.3,16.9,93.9,D,D
1948-04-15T21:00:00Z,20.7,19.6,19,89.8,D,D
1948-04-16T21:00:00Z,22,20.2,19.2,84.1,D,D
1948-04-17T21:00:00Z,20.6,20.4,20.3,98.1,D,D
1948-04-18T21:00:00Z,20,19.4,19.1,94.3,D,D
1948-04-19T21:00:00Z,19.4,17.9,16.9,85.7,D,D
1948-04-20T21:00:00Z,20,17.2,15.3,74.4,D,D
1948-04-21T21:00:00Z,18.3,17.6,17.2,93,D,D
1948-04-22T21:00:00Z,17.2,16.8,16.5,95.9,D,D
1948-04-23T21:00:00Z,18.4,18.3,18.2,99,D,D
1948-04-24T21:00:00Z,18.2,14.1,10.6,61.3,D,D
1948-04-25T21:00:00Z,15.9,12.2,8.7,62.3,D,D
1948-04-26T21:00:00Z,15.6,13.3,11.4,75.8,D,D
1948-04-27T21:00:00Z,17,14.4,12.3,73.9,D,D
1948-04-28T21:00:00Z,17.2,14.4,12.2,72.2,D,D
1948-04-29T21:00:00Z,19.8,16.2,13.6,67.3,D,D
1948-04-30T21:00:00Z,15.8,14,12.6,81,D,D
1948-05-01T21:00:00Z,17.8,15.4,13.6,76.4,D,D
1948-05-02T21:00:00Z,13.9,12.8,11.9,87.5,D,D
1948-05-03T21:00:00Z,14.9,13.4,12.2,83.7,D,D
1948-05-04T21:00:00Z,20,19.6,19.4,96.2,D,D
1948-05-05T21:00:00Z,20.3,18.3,17,81.6,D,D
1948-05-06T21:00:00Z,17.4,16.2,15.4,87.8,D,D
1948-05-07T21:00:00Z,16.5,14.9,13.7,83.5,D,D
1948-05-08T21:00:00Z,12.1,11.9,11.7,97.6,D,D
1948-05-09T21:00:00Z,14.9,14.1,13.5,91.2,D,D
1948-05-10T21:00:00Z,14.3,11.7,9.2,71.6,D,D
1948-05-11T21:00:00Z,13.8,12.3,11,83.1,D,D
1948-05-12T21:00:00Z,14.5,11.5,8.6,67.7,D,D
1948-05-13T21:00:00Z,13.8,11.2,8.7,71.1,D,D
1948-05-14T21:00:00Z,15.7,13.7,12.1,78.9,D,D
1948-05-15T21:00:00Z,14.4,13.1,12,85.6,D,D
1948-05-16T21:00:00Z,17.3,16.4,15.8,90.8,D,D
1948-05-17T21:00:00Z,12.8,12.5,12.2,96.4,D,D
1948-05-18T21:00:00Z,15.5,12.7,10.2,70.7,D,D
1948-05-19T21:00:00Z,16.6,15.3,14.3,86.5,D,D
1948-05-20T21:00:00Z,13.4,13.1,12.9,96.5,D,D
1948-05-21T21:00:00Z,15,12.3,9.8,71.2,D,D
1948-05-22T21:00:00Z,14.8,13.2,11.9,82.5,D,D
1948-05-23T21:00:00Z,16.8,14.6,12.9,77.7,D,D
1948-05-24T21:00:00Z,15.4,14.9,14.5,94.6,D,D
1948-05-25T21:00:00Z,12.1,11.7,11.3,95.1,D,D
1948-05-26T21:00:00Z,16.3,13.9,11.9,75.3,D,D
1948-05-27T21:00:00Z,15.3,13,11,75.6,D,D
1948-05-28T21:00:00Z,16.7,15.2,14.1,84.6,D,D
1948-05-29T21:00:00Z,15.2,14.6,14.1,93.4,D,D
1948-05-30T21:00:00Z,15.7,15.4,15.2,96.8,D,D
1948-05-31T21:00:00Z,13.1,11.3,9.6,79.3,D,D
1948-06-01T21:00:00Z,14.6,11.1,7.6,62.7,D,D
1948-06-02T21:00:00Z,12.2,12.1,12,98.8,D,D
1948-06-03T21:00:00Z,10.6,10.3,10,96.1,D,D
1948-06-04T21:00:00Z,12.8,12.6,12.4,97.6,D,D
1948-06-05T21:00:00Z,11.9,11.1,10.4,90.3,D,D
1948-06-06T21:00:00Z,12.1,10.2,8.3,77.4,D,D
1948-06-07T21:00:00Z,8.2,6.7,4.8,79.2,D,D
1948-06-08T21:00:00Z,6.3,6.1,5.9,97,D,D
1948-06-09T21:00:00Z,8.7,8.4,8.1,95.9,D,D
1948-06-10T21:00:00Z,8.2,7.4,6.5,88.8,D,D
1948-06-11T21:00:00Z,11.1,9.6,8,81.4,D,D
1948-06-12T21:00:00Z,12.7,10.3,7.8,72.3,D,D
1948-06-13T21:00:00Z,10.1,9.8,9.5,96.1,D,D
1948-06-14T21:00:00Z,10.9,9.4,7.8,81.3,D,D
1948-06-15T21:00:00Z,7.7,7.6,7.5,98.6,D,D
1948-06-16T21:00:00Z,8.3,8.3,8.3,100,D,D
1948-06-17T21:00:00Z,12.6,10.6,8.6,76.7,D,D
1948-06-18T21:00:00Z,13.9,13.5,13.2,95.4,D,D
1948-06-19T21:00:00Z,17.4,17.3,17.2,99,D,D
1948-06-20T21:00:00Z,15.9,15.4,15,94.6,D,D
1948-06-21T21:00:00Z,14.3,12.7,11.3,82.3,D,D
1948-06-22T21:00:00Z,10.6,10.1,9.6,93.6,D,D
1948-06-23T21:00:00Z,15,14.8,14.7,97.8,D,D
1948-06-24T21:00:00Z,10.7,10.6,10.5,98.7,D,D
1948-06-25T21:00:00Z,13,12.1,11.3,89.5,D,D
1948-06-26T21:00:00Z,12.2,11.2,10.3,88,D,D
1948-06-27T21:00:00Z,12.6,11.7,10.9,89.3,D,D
1948-06-28T21:00:00Z,13.1,11.8,10.6,84.9,D,D
1948-06-29T21:00:00Z,15,13,11.3,78.5,D,D
1948-06-30T21:00:00Z,10.2,10.1,10,98.7,D,D
1948-07-01T21:00:00Z,13.9,12.9,12.1,88.7,D,D
1948-07-02T21:00:00Z,12.7,12.2,11.8,94,D,D
1948-07-03T21:00:00Z,12.6,9.3,5.6,62.2,D,D
1948-07-04T21:00:00Z,13.6,11.3,9.1,74.2,D,D
1948-07-05T21:00:00Z,9.2,9,8.8,97.3,D,D
1948-07-06T21:00:00Z,14.3,13.9,13.6,95.5,D,D
1948-07-07T21:00:00Z,12.8,11.7,10.7,87.1,D,D
1948-07-08T21:00:00Z,8.8,8.4,8,94.5,D,D
1948-07-09T21:00:00Z,12.2,12,11.8,97.6,D,D
1948-07-10T21:00:00Z,14.8,14.3,13.9,94.4,D,D
1948-07-11T21:00:00Z,9.7,9.4,9.1,96,D,D
1948-07-12T21:00:00Z,10,9.1,8.2,88.3,D,D
1948-07-13T21:00:00Z,13.9,13.9,13.9,100,D,D
1948-07-14T21:00:00Z,9.2,8.1,6.9,85.3,D,D
1948-07-15T21:00:00Z,12.3,10.6,8.9,79.9,D,D
1948-07-16T21:00:00Z,10.6,10.6,10.6,100,D,D
1948-07-17T21:00:00Z,12.4,11.1,9.9,84.6,D,D
1948-07-18T21:00:00Z,12.8,12.6,12.4,97.6,D,D
1948-07-19T21:00:00Z,15.8,15.4,15.1,95.7,D,D
1948-07-20T21:00:00Z,15.4,14,12.9,85,D,D
1948-07-21T21:00:00Z,13.7,13.3,13,95.4,D,D
1948-07-22T21:00:00Z,13.4,13.2,13,97.7,D,D
1948-07-23T21:00:00Z,14.8,13.4,12.2,84.7,D,D
1948-07-24T21:00:00Z,15.6,15,14.6,93.5,D,D
1948-07-25T21:00:00Z,13.4,11.4,9.5,77.3,D,D
1948-07-26T21:00:00Z,13.9,12.5,11.3,84.2,D,D
1948-07-27T21:00:00Z,11.7,11.7,11.7,100,D,D
1948-07-28T21:00:00Z,13.4,13.3,13.2,98.8,D,D
1948-07-29T21:00:00Z,14.4,12.2,10.2,75.9,D,D
1948-07-30T21:00:00Z,12.9,12.8,12.7,98.8,D,D
1948-07-31T21:00:00Z,9.5,9.4,9.3,98.7,D,D
1948-08-01T21:00:00Z,8.2,8,7.8,97.2,D,D
1948-08-02T21:00:00Z,8.9,8.4,7.9,93.2,D,D
1948-08-03T21:00:00Z,7,6.8,6.6,97,D,D
1948-08-04T21:00:00Z,11.3,11.2,11.1,98.7,D,D
1948-08-05T21:00:00Z,8.2,8,7.8,97.2,D,D
1948-08-06T21:00:00Z,13.2,13.1,13,98.8,D,D
1948-08-07T21:00:00Z,12.6,11.1,9.7,82.4,D,D
1948-08-08T21:00:00Z,13.1,11.1,9.2,77.1,D,D
1948-08-09T21:00:00Z,11.8,11.6,11.4,97.5,D,D
1948-08-10T21:00:00Z,11.1,9.5,7.8,80.2,D,D
1948-08-11T21:00:00Z,10,9.9,9.8,98.7,D,D
1948-08-12T21:00:00Z,8.9,8.8,8.7,98.6,D,D
1948-08-13T21:00:00Z,12.2,10.6,9,80.9,D,D
1948-08-14T21:00:00Z,13.4,12.4,11.5,88.5,D,D
1948-08-15T21:00:00Z,13.9,13.8,13.7,98.8,D,D
1948-08-16T21:00:00Z,14.9,13.7,12.7,86.9,D,D
1948-08-17T21:00:00Z,13.3,12.8,12.4,94.2,D,D
1948-08-18T21:00:00Z,12.7,10.1,7.4,70,D,D
1948-08-19T21:00:00Z,12,9.3,6.3,68.1,D,D
1948-08-20T21:00:00Z,9.7,8.8,7.8,88.1,D,D
1948-08-21T21:00:00Z,13.7,13.3,13,95.4,D,D
1948-08-22T21:00:00Z,14.8,14.1,13.6,92.3,D,D
1948-08-23T21:00:00Z,15.3,14.6,14.1,92.4,D,D
1948-08-24T21:00:00Z,15.6,13.6,11.9,78.9,D,D
1948-08-25T21:00:00Z,15,13.3,11.9,81.6,D,D
1948-08-26T21:00:00Z,15,12.6,10.5,74.3,D,D
1948-08-27T21:00:00Z,14.4,12.2,10.2,75.9,D,D
1948-08-28T21:00:00Z,10.6,9.6,8.6,87.3,D,D
1948-08-29T21:00:00Z,13.5,11.4,9.4,76.3,D,D
1948-08-30T21:00:00Z,12.4,12,11.7,95.2,D,D
1948-08-31T21:00:00Z,15.7,14.9,14.3,91.4,D,D
1948-09-01T21:00:00Z,14.8,12.9,11.3,79.4,D,D
1948-09-02T21:00:00Z,12.6,11.5,10.5,87,D,D
1948-09-03T21:00:00Z,12.2,9.3,6.1,66.1,D,D
1948-09-04T21:00:00Z,13.5,11.2,9,74.1,D,D
1948-09-05T21:00:00Z,14.3,10.7,7,61.3,D,D
1948-09-06T21:00:00Z,12.3,12.1,11.9,97.6,D,D
1948-09-07T21:00:00Z,14.9,11.7,8.6,66.1,D,D
1948-09-08T21:00:00Z,14,10.4,6.6,60.9,D,D
1948-09-09T21:00:00Z,13.4,11.1,8.9,74,D,D
1948-09-10T21:00:00Z,11.8,11.3,10.8,93.9,D,D
1948-09-11T21:00:00Z,15.8,13.5,11.6,76,D,D
1948-09-12T21:00:00Z,15.2,13.8,12.7,84.9,D,D
1948-09-13T21:00:00Z,15.1,13.8,12.8,85.9,D,D
1948-09-14T21:00:00Z,15,12.8,10.9,76.4,D,D
1948-09-15T21:00:00Z,14.8,13.3,12.1,83.6,D,D
1948-09-16T21:00:00Z,15.1,14.8,14.6,96.7,D,D
1948-09-17T21:00:00Z,15.8,15.6,15.5,97.8,D,D
1948-09-18T21:00:00Z,18.4,15.8,13.9,75,D,D
1948-09-19T21:00:00Z,16.8,15.6,14.7,87.6,D,D
1948-09-20T21:00:00Z,13.9,13.2,12.6,92,D,D
1948-09-21T21:00:00Z,14.1,11.6,9.2,72.5,D,D
1948-09-22T21:00:00Z,14,11.8,9.8,75.6,D,D
1948-09-23T21:00:00Z,15.1,12.2,9.5,69.3,D,D
1948-09-24T21:00:00Z,13.8,13.1,12.5,92,D,D
1948-09-25T21:00:00Z,18.3,15.4,13.2,72.2,D,D
1948-09-26T21:00:00Z,16.6,15.1,14,84.5,D,D
1948-09-27T21:00:00Z,18.2,17,16.2,88.1,D,D
1948-09-28T21:00:00Z,16.3,13.7,11.5,73.4,D,D
1948-09-29T21:00:00Z,14.8,13.2,11.9,82.5,D,D
1948-09-30T21:00:00Z,14.4,11.2,8,65.5,D,D
1948-10-01T21:00:00Z,14.1,12.7,11.5,84.3,D,D
1948-10-02T21:00:00Z,18.1,16.8,15.9,87.1,D,D
1948-10-03T21:00:00Z,17.3,16.7,16.3,93.8,D,D
1948-10-04T21:00:00Z,17.2,15.1,13.5,78.9,D,D
1948-10-05T21:00:00Z,15.4,14.4,13.6,89.2,D,D
1948-10-06T21:00:00Z,15.6,15.6,15.6,100,D,D
1948-10-07T21:00:00Z,14.2,12.3,10.6,79,D,D
1948-10-08T21:00:00Z,14.4,11.4,8.5,67.6,D,D
1948-10-09T21:00:00Z,15.7,13.3,11.3,74.9,D,D
1948-10-10T21:00:00Z,16.7,16.1,15.7,93.7,D,D
1948-10-11T21:00:00Z,17,15.6,14.6,85.7,D,D
1948-10-12T21:00:00Z,17.5,16.4,15.6,88.9,D,D
1948-10-13T21:00:00Z,16.3,14.5,13.1,81.3,D,D
1948-10-14T21:00:00Z,16.3,14.1,12.3,77.3,D,D
1948-10-15T21:00:00Z,14.9,14.8,14.7,98.9,D,D
1948-10-16T21:00:00Z,12.4,12.1,11.8,96.4,D,D
1948-10-17T21:00:00Z,16.8,15.3,14.2,84.6,D,D
1948-10-18T21:00:00Z,17.6,16.1,15,85,D,D
1948-10-19T21:00:00Z,15.4,14.3,13.4,88.1,D,D
1948-10-20T21:00:00Z,15.9,14.5,13.4,85.2,D,D
1948-10-21T21:00:00Z,17.9,15.7,14.1,78.4,D,D
1948-10-22T21:00:00Z,13.2,13.1,13,98.8,D,D
1948-10-23T21:00:00Z,15.2,13.3,11.7,79.6,D,D
1948-10-24T21:00:00Z,13.4,12.3,11.3,87.3,D,D
1948-10-25T21:00:00Z,15.9,13.2,10.9,72,D,D
1948-10-26T21:00:00Z,16.4,15.3,14.5,88.5,D,D
1948-10-27T21:00:00Z,17.3,15.7,14.5,83.8,D,D
1948-10-28T21:00:00Z,15.9,14.4,13.2,84.2,D,D
1948-10-29T21:00:00Z,20.2,18.2,16.9,81.5,D,D
1948-10-30T21:00:00Z,17.7,17.5,17.4,98,D,D
1948-10-31T21:00:00Z,19.7,18.6,17.9,89.5,D,D
1948-11-01T21:00:00Z,20,18.7,17.9,87.8,D,D
1948-11-02T21:00:00Z,17.8,15.3,13.4,75.5,D,D
1948-11-03T21:00:00Z,16.5,13.7,11.4,71.6,D,D
1948-11-04T21:00:00Z,15.9,12.8,10,68.1,D,D
1948-11-05T21:00:00Z,16.5,13.4,10.7,68.7,D,D
1948-11-06T21:00:00Z,19.3,16.8,15.1,76.5,D,D
1948-11-07T21:00:00Z,19.8,16.1,13.4,66.4,D,D
1948-11-08T21:00:00Z,21.1,19.4,18.4,84.6,D,D
1948-11-09T21:00:00Z,21.2,18.9,17.5,79.4,D,D
1948-11-10T21:00:00Z,18.9,17.7,16.9,88.4,D,D
1948-11-11T21:00:00Z,16.8,14.4,12.5,75.7,D,D
1948-11-12T21:00:00Z,17.7,14.9,12.7,72.6,D,D
1948-11-13T21:00:00Z,15.6,14.1,12.9,84,D,D
1948-11-14T21:00:00Z,17.4,14.4,12,70.5,D,D
1948-11-15T21:00:00Z,14.1,12.7,11.5,84.3,D,D
